prolific_id,condition,view_history,rt,run_id,trial_type,trial_index,time_elapsed,device,success,timeout,failed_images,failed_audio,failed_video,stimulus,response,exemplar_name,exemplar_img,extension_left_img,extension_center_img,extension_right_img,question_order,slider_start
50,24,NA,12769,20,html-button-response,6,48652,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a dax.</p>",0,NA,NA,blue_crepe_lamp_extension.png,yellow_yarn_snowman_extension.png,red_foam_arch_extension.png,NA,NA
50,24,NA,6695,20,survey-text,7,55355,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""material""}",NA,red_crepe_snowman_exemplar.png,blue_crepe_lamp_extension.png,NA,NA,NA,NA
50,24,NA,8569,20,survey-text,8,63928,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""shape""}",NA,red_crepe_snowman_exemplar.png,NA,yellow_yarn_snowman_extension.png,NA,NA,NA
50,24,NA,4634,20,survey-text,9,68565,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""colour""}",NA,red_crepe_snowman_exemplar.png,NA,NA,red_foam_arch_extension.png,NA,NA
50,24,"[{""page_index"":0,""viewing_time"":1481}]",1481,20,instructions,10,70048,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,24,NA,2814,20,survey-text,11,72865,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""32""}",NA,NA,NA,NA,NA,NA,NA
50,24,NA,8839,20,survey-multi-choice,12,81707,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
50,24,NA,29880,20,survey-text,13,111598,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""980"",""ChildhoodZipcode"":""980""}",NA,NA,NA,NA,NA,NA,NA
50,24,NA,10108,20,survey-text,14,121709,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""english"",""AllLanguages"":""english""}",NA,NA,NA,NA,NA,NA,NA
50,24,NA,3703,20,html-slider-response,15,125415,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
50,24,NA,2802,20,html-slider-response,16,128219,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",50,NA,NA,NA,NA,NA,NA,50
50,24,"[{""page_index"":0,""viewing_time"":1719}]",1719,20,instructions,17,129940,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,17,"[{""page_index"":0,""viewing_time"":4644}]",4644,24,instructions,0,4645,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,17,NA,NA,24,fullscreen,1,9741,Macintosh,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,17,"[{""page_index"":0,""viewing_time"":3518}]",3518,24,instructions,2,13260,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,17,NA,NA,24,preload,3,13822,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
260,17,NA,null,24,html-button-response,4,18824,Macintosh,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""blue_yarn_arch_exemplar.png"" height=""300"" width=""300""></img>",null,fep,blue_yarn_arch_exemplar.png,NA,NA,NA,NA,NA
260,17,NA,NA,24,preload,5,18826,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
260,17,NA,9913,24,html-button-response,6,28739,Macintosh,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""blue_yarn_arch_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",2,NA,NA,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,NA,NA
260,17,NA,9433,24,survey-text,7,38174,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""YARN""}",NA,blue_yarn_arch_exemplar.png,blue_crepe_lamp_extension.png,NA,NA,NA,NA
260,17,NA,21142,24,survey-text,8,59318,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""shape""}",NA,blue_yarn_arch_exemplar.png,NA,red_foam_arch_extension.png,NA,NA,NA
260,17,NA,8631,24,survey-text,9,67950,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""yarn""}",NA,blue_yarn_arch_exemplar.png,NA,NA,yellow_yarn_snowman_extension.png,NA,NA
260,17,"[{""page_index"":0,""viewing_time"":5781}]",5781,24,instructions,10,73732,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,17,NA,4932,24,survey-text,11,78670,Macintosh,NA,NA,NA,NA,NA,NA,"{""Age"":""76""}",NA,NA,NA,NA,NA,NA,NA
260,17,NA,14530,24,survey-multi-choice,12,93201,Macintosh,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
260,17,NA,25300,24,survey-text,13,118511,Macintosh,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""945"",""ChildhoodZipcode"":""""}",NA,NA,NA,NA,NA,NA,NA
260,17,NA,18449,24,survey-text,14,136967,Macintosh,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
260,17,NA,5932,24,html-slider-response,15,142901,Macintosh,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,52,NA,NA,NA,NA,NA,NA,50
260,17,NA,6974,24,html-slider-response,16,149878,Macintosh,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",51,NA,NA,NA,NA,NA,NA,50
260,17,"[{""page_index"":0,""viewing_time"":5279}]",5279,24,instructions,17,155158,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,50,"[{""page_index"":0,""viewing_time"":1291}]",1292,21,instructions,0,1294,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,50,NA,NA,21,fullscreen,1,3747,Macintosh,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,50,"[{""page_index"":0,""viewing_time"":1231}]",1231,21,instructions,2,4978,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,50,NA,NA,21,preload,3,5343,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
261,50,NA,null,21,html-button-response,4,10345,Macintosh,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""blue_yarn_arch_exemplar.png"" height=""300"" width=""300""></img>",null,coba,blue_yarn_arch_exemplar.png,NA,NA,NA,NA,NA
261,50,NA,NA,21,preload,5,10347,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
261,50,NA,2863,21,html-button-response,6,13212,Macintosh,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""blue_yarn_arch_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a coba.</p>",0,NA,NA,red_foam_arch_extension.png,blue_crepe_lamp_extension.png,yellow_yarn_snowman_extension.png,NA,NA
261,50,NA,6384,21,survey-text,7,19598,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""They are shaped the same""}",NA,blue_yarn_arch_exemplar.png,red_foam_arch_extension.png,NA,NA,NA,NA
261,50,NA,7732,21,survey-text,8,27332,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""They are the same color""}",NA,blue_yarn_arch_exemplar.png,NA,blue_crepe_lamp_extension.png,NA,NA,NA
261,50,NA,7916,21,survey-text,9,35251,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""They are both made of yarn""}",NA,blue_yarn_arch_exemplar.png,NA,NA,yellow_yarn_snowman_extension.png,NA,NA
261,50,"[{""page_index"":0,""viewing_time"":1397}]",1397,21,instructions,10,36648,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,50,NA,2013,21,survey-text,11,38667,Macintosh,NA,NA,NA,NA,NA,NA,"{""Age"":""23""}",NA,NA,NA,NA,NA,NA,NA
261,50,NA,4418,21,survey-multi-choice,12,43088,Macintosh,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
261,50,NA,15053,21,survey-text,13,58155,Macintosh,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""152"",""ChildhoodZipcode"":""152""}",NA,NA,NA,NA,NA,NA,NA
261,50,NA,5774,21,survey-text,14,63940,Macintosh,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English\nFrench""}",NA,NA,NA,NA,NA,NA,NA
261,50,NA,2346,21,html-slider-response,15,66288,Macintosh,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
261,50,NA,2199,21,html-slider-response,16,68489,Macintosh,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",50,NA,NA,NA,NA,NA,NA,50
261,50,"[{""page_index"":0,""viewing_time"":1497}]",1498,21,instructions,17,69988,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,20,"[{""page_index"":0,""viewing_time"":1626}]",1626,22,instructions,0,1629,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,20,NA,NA,22,fullscreen,1,3879,Macintosh,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,20,"[{""page_index"":0,""viewing_time"":4707}]",4708,22,instructions,2,8597,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,20,NA,NA,22,preload,3,8781,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
26,20,NA,null,22,html-button-response,4,13785,Macintosh,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,dax,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
26,20,NA,NA,22,preload,5,13786,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
26,20,NA,3697,22,html-button-response,6,17485,Macintosh,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a dax.</p>",2,NA,NA,red_foam_arch_extension.png,blue_crepe_lamp_extension.png,yellow_yarn_snowman_extension.png,NA,NA
26,20,NA,7786,22,survey-text,7,25284,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""Both are red""}",NA,red_crepe_snowman_exemplar.png,red_foam_arch_extension.png,NA,NA,NA,NA
26,20,NA,22849,22,survey-text,8,48138,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""Nothing? Different shapes, different colors. They both are the same material maybe?""}",NA,red_crepe_snowman_exemplar.png,NA,blue_crepe_lamp_extension.png,NA,NA,NA
26,20,NA,7460,22,survey-text,9,55605,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""the shape is similar""}",NA,red_crepe_snowman_exemplar.png,NA,NA,yellow_yarn_snowman_extension.png,NA,NA
26,20,"[{""page_index"":0,""viewing_time"":1730}]",1731,22,instructions,10,57338,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,20,NA,4079,22,survey-text,11,61422,Macintosh,NA,NA,NA,NA,NA,NA,"{""Age"":""38""}",NA,NA,NA,NA,NA,NA,NA
26,20,NA,7153,22,survey-multi-choice,12,68579,Macintosh,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
26,20,NA,9262,22,survey-text,13,77870,Macintosh,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""479"",""ChildhoodZipcode"":""479""}",NA,NA,NA,NA,NA,NA,NA
26,20,NA,6999,22,survey-text,14,84875,Macintosh,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
26,20,NA,3218,22,html-slider-response,15,88099,Macintosh,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
26,20,NA,9026,22,html-slider-response,16,97130,Macintosh,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",0,NA,NA,NA,NA,NA,NA,50
26,20,"[{""page_index"":0,""viewing_time"":1524}]",1525,22,instructions,17,98660,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,4,"[{""page_index"":0,""viewing_time"":2918}]",2918,25,instructions,0,2920,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,4,NA,NA,25,fullscreen,1,6886,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,4,"[{""page_index"":0,""viewing_time"":2741}]",2742,25,instructions,2,9629,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,4,NA,NA,25,preload,3,9878,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
110,4,NA,null,25,html-button-response,4,14897,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,fep,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
110,4,NA,NA,25,preload,5,14898,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
110,4,NA,5375,25,html-button-response,6,20275,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",1,NA,NA,yellow_yarn_snowman_extension.png,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,NA,NA
110,4,NA,14749,25,survey-text,7,35030,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""basic shape""}",NA,red_crepe_snowman_exemplar.png,yellow_yarn_snowman_extension.png,NA,NA,NA,NA
110,4,NA,22437,25,survey-text,8,57471,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""angular components and basic shape\n""}",NA,red_crepe_snowman_exemplar.png,NA,blue_crepe_lamp_extension.png,NA,NA,NA
110,4,NA,16290,25,survey-text,9,73766,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""slight similarity of color""}",NA,red_crepe_snowman_exemplar.png,NA,NA,red_foam_arch_extension.png,NA,NA
110,4,"[{""page_index"":0,""viewing_time"":2300}]",2301,25,instructions,10,76068,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,4,NA,3646,25,survey-text,11,79717,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""65""}",NA,NA,NA,NA,NA,NA,NA
110,4,NA,8854,25,survey-multi-choice,12,88573,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
110,4,NA,14968,25,survey-text,13,103553,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""752"",""ChildhoodZipcode"":""763""}",NA,NA,NA,NA,NA,NA,NA
110,4,NA,9752,25,survey-text,14,113310,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
110,4,NA,6148,25,html-slider-response,15,119460,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,100,NA,NA,NA,NA,NA,NA,50
110,4,NA,7237,25,html-slider-response,16,126699,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",22,NA,NA,NA,NA,NA,NA,50
110,4,"[{""page_index"":0,""viewing_time"":10189}]",10190,25,instructions,17,136889,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,12,"[{""page_index"":0,""viewing_time"":2446}]",2446,26,instructions,0,2449,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,12,NA,NA,26,fullscreen,1,5350,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,12,"[{""page_index"":0,""viewing_time"":1675}]",1676,26,instructions,2,7029,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,12,NA,NA,26,preload,3,7291,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
131,12,NA,null,26,html-button-response,4,12309,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>",null,fep,yellow_foam_lamp_exemplar.png,NA,NA,NA,NA,NA
131,12,NA,NA,26,preload,5,12311,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
131,12,NA,4915,26,html-button-response,6,17228,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",2,NA,NA,blue_crepe_lamp_extension.png,yellow_yarn_snowman_extension.png,red_foam_arch_extension.png,NA,NA
131,12,NA,23206,26,survey-text,7,40454,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""The shape is the same""}",NA,yellow_foam_lamp_exemplar.png,blue_crepe_lamp_extension.png,NA,NA,NA,NA
131,12,NA,4302,26,survey-text,8,44773,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""The color""}",NA,yellow_foam_lamp_exemplar.png,NA,yellow_yarn_snowman_extension.png,NA,NA,NA
131,12,NA,3742,26,survey-text,9,48523,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""The pattern""}",NA,yellow_foam_lamp_exemplar.png,NA,NA,red_foam_arch_extension.png,NA,NA
131,12,"[{""page_index"":0,""viewing_time"":3406}]",3406,26,instructions,10,51931,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,12,NA,2745,26,survey-text,11,54695,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""25""}",NA,NA,NA,NA,NA,NA,NA
131,12,NA,6126,26,survey-multi-choice,12,60825,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
131,12,NA,8929,26,survey-text,13,69777,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""221"",""ChildhoodZipcode"":""221""}",NA,NA,NA,NA,NA,NA,NA
131,12,NA,6366,26,survey-text,14,76160,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English, arabic""}",NA,NA,NA,NA,NA,NA,NA
131,12,NA,3353,26,html-slider-response,15,79518,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
131,12,NA,3396,26,html-slider-response,16,82918,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",50,NA,NA,NA,NA,NA,NA,50
131,12,"[{""page_index"":0,""viewing_time"":7691}]",7691,26,instructions,17,90610,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,43,"[{""page_index"":0,""viewing_time"":1391}]",1391,23,instructions,0,1392,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,43,NA,NA,23,fullscreen,1,3379,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,43,"[{""page_index"":0,""viewing_time"":1559}]",1559,23,instructions,2,4939,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,43,NA,NA,23,preload,3,5413,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
67,43,NA,null,23,html-button-response,4,10417,WebKit,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>",null,coba,yellow_foam_lamp_exemplar.png,NA,NA,NA,NA,NA
67,43,NA,NA,23,preload,5,10418,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
67,43,NA,3802,23,html-button-response,6,14221,WebKit,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a coba.</p>",2,NA,NA,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,blue_crepe_lamp_extension.png,NA,NA
67,43,NA,13684,23,survey-text,7,27911,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""They both have squiggly lines on them.""}",NA,yellow_foam_lamp_exemplar.png,red_foam_arch_extension.png,NA,NA,NA,NA
67,43,NA,5618,23,survey-text,8,33531,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""They are both yellow.""}",NA,yellow_foam_lamp_exemplar.png,NA,yellow_yarn_snowman_extension.png,NA,NA,NA
67,43,NA,6404,23,survey-text,9,39937,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""They are the same shape.""}",NA,yellow_foam_lamp_exemplar.png,NA,NA,blue_crepe_lamp_extension.png,NA,NA
67,43,"[{""page_index"":0,""viewing_time"":1965}]",1965,23,instructions,10,41903,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,43,NA,2713,23,survey-text,11,44617,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""50""}",NA,NA,NA,NA,NA,NA,NA
67,43,NA,8609,23,survey-multi-choice,12,53227,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
67,43,NA,6825,23,survey-text,13,60059,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""070"",""ChildhoodZipcode"":""088""}",NA,NA,NA,NA,NA,NA,NA
67,43,NA,15468,23,survey-text,14,75529,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English, Some Spanish""}",NA,NA,NA,NA,NA,NA,NA
67,43,NA,2765,23,html-slider-response,15,78295,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
67,43,NA,2335,23,html-slider-response,16,80631,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",50,NA,NA,NA,NA,NA,NA,50
67,43,"[{""page_index"":0,""viewing_time"":9421}]",9421,23,instructions,17,90053,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,52,"[{""page_index"":0,""viewing_time"":7637}]",7637,27,instructions,0,7638,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,52,NA,NA,27,fullscreen,1,9942,Macintosh,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,52,"[{""page_index"":0,""viewing_time"":21075}]",21075,27,instructions,2,31022,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,52,NA,NA,27,preload,3,31503,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
185,52,NA,null,27,html-button-response,4,36506,Macintosh,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""blue_yarn_arch_exemplar.png"" height=""300"" width=""300""></img>",null,coba,blue_yarn_arch_exemplar.png,NA,NA,NA,NA,NA
185,52,NA,NA,27,preload,5,36507,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
185,52,NA,4788,27,html-button-response,6,41296,Macintosh,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""blue_yarn_arch_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a coba.</p>",2,NA,NA,yellow_yarn_snowman_extension.png,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,NA,NA
185,52,NA,9857,27,survey-text,7,51160,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""They are both wrapped in yarn.""}",NA,blue_yarn_arch_exemplar.png,yellow_yarn_snowman_extension.png,NA,NA,NA,NA
185,52,NA,4419,27,survey-text,8,55582,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""They are the same color.""}",NA,blue_yarn_arch_exemplar.png,NA,blue_crepe_lamp_extension.png,NA,NA,NA
185,52,NA,4928,27,survey-text,9,60513,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""They are the same shape.""}",NA,blue_yarn_arch_exemplar.png,NA,NA,red_foam_arch_extension.png,NA,NA
185,52,"[{""page_index"":0,""viewing_time"":1755}]",1756,27,instructions,10,62269,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,52,NA,1896,27,survey-text,11,64167,Macintosh,NA,NA,NA,NA,NA,NA,"{""Age"":""35""}",NA,NA,NA,NA,NA,NA,NA
